currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file
memo,1000,1000,1000,1000,0.01,128,1216.6272890566825,32768,38905,sharded,26.515157769592072,31,1200.0
memo,1000,1000,1000,1000,0.01,128,624.1362315039528,32768,38905,sharded,51.68593471716235,31,600.0
memo,1000,1000,1000,1000,0.01,128,1263.7143526816992,16384,77810,sharded,12.763985962361943,62,1200.0
memo,1000,1000,1000,1000,0.01,128,36.463509059360426,16384,77810,sharded,442.3609431501993,62,37.5
memo,1000,1000,1000,1000,0.01,128,19.025818678284026,16384,77810,sharded,847.797013669391,62,18.75
memo,1000,1000,1000,1000,0.01,128,587.3821437849574,16384,77810,sharded,27.46088288303462,62,600.0
memo,1000,1000,1000,1000,0.01,128,5.011435599816738,16384,77810,sharded,3218.645024322845,62,4.6875
memo,1000,1000,1000,1000,0.01,128,9.786921790879232,16384,77810,sharded,1648.121094938824,62,9.375
memo,1000,1000,1000,1000,0.01,128,77.67520691859194,16384,77810,sharded,207.6599844139419,62,75.0
memo,1000,1000,1000,1000,0.01,128,152.18543764611402,16384,77810,sharded,105.98932793801634,62,150.0
memo,1000,1000,1000,1000,0.01,128,303.60803332171577,16384,77810,sharded,53.12781773785432,62,300.0
memo,1000,1000,1000,1000,0.01,128,1200.3145585239185,8192,154365,sharded,6.774125368280268,123,1200.0
memo,1000,1000,1000,1000,0.01,128,36.37384231440199,8192,154365,sharded,223.5419956608092,123,37.5
memo,1000,1000,1000,1000,0.01,128,590.7725577871186,8192,154365,sharded,13.763471565554669,123,600.0
memo,1000,1000,1000,1000,0.01,128,73.02680848727765,8192,154365,sharded,111.34378551172153,123,75.0
memo,1000,1000,1000,1000,0.01,128,5.121618426311171,8192,154365,sharded,1587.5999779759838,123,4.6875
memo,1000,1000,1000,1000,0.01,128,19.040687365405738,8192,154365,sharded,427.03717280637903,123,18.75
memo,1000,1000,1000,1000,0.01,128,299.44307084555356,8192,154365,sharded,27.154013876002654,123,300.0
memo,1000,1000,1000,1000,0.01,128,148.46405544129064,8192,154365,sharded,54.768012881262045,123,150.0
memo,1000,1000,1000,1000,0.01,128,9.522247826793286,8192,154365,sharded,853.9035581424508,123,9.375
memo,1000,1000,1000,1000,0.01,128,37.66334554972201,4096,307475,sharded,108.3980351047534,245,37.5
memo,1000,1000,1000,1000,0.01,128,9.840096115826933,4096,307475,sharded,414.89763971864744,245,9.375
memo,1000,1000,1000,1000,0.01,128,1185.8730386746872,4096,307475,sharded,3.442723225771209,245,1200.0
memo,1000,1000,1000,1000,0.01,128,145.29060356727365,4096,307475,sharded,28.099770754760826,245,150.0
memo,1000,1000,1000,1000,0.01,128,600.0354010888508,4096,307475,sharded,6.803986307562351,245,600.0
memo,1000,1000,1000,1000,0.01,128,75.23691455967312,4096,307475,sharded,54.263690595965905,245,75.0
memo,1000,1000,1000,1000,0.01,128,306.7568751517356,4096,307475,sharded,13.309017608950974,245,300.0
memo,1000,1000,1000,1000,0.01,128,18.843564441218003,4096,307475,sharded,216.65925604451792,245,18.75
memo,1000,1000,1000,1000,0.01,128,5.027421184389818,4096,307475,sharded,812.072930300296,245,4.6875
memo,1000,1000,1000,1000,0.01,128,597.284453193427,2048,613695,sharded,3.4254864062040857,489,600.0
memo,1000,1000,1000,1000,0.01,128,9.663636950322097,2048,613695,sharded,211.72047186467722,489,9.375
memo,1000,1000,1000,1000,0.01,128,37.097935224356206,2048,613695,sharded,55.151041767625244,489,37.5
memo,1000,1000,1000,1000,0.01,128,149.9052092603016,2048,613695,sharded,13.648556879023355,489,150.0
memo,1000,1000,1000,1000,0.01,128,19.552684964861104,2048,613695,sharded,104.63983737926802,489,18.75
memo,1000,1000,1000,1000,0.01,128,75.92646460382961,2048,613695,sharded,26.94699122008017,489,75.0
memo,1000,1000,1000,1000,0.01,128,1188.853778473053,2048,613695,sharded,1.7209768031178445,489,1200.0
memo,1000,1000,1000,1000,0.01,128,295.8608726375143,2048,613695,sharded,6.915378018092478,489,300.0
memo,1000,1000,1000,1000,0.01,128,5.0929726549215255,2048,613695,sharded,401.72801106128264,489,4.6875
memo,1000,1000,1000,1000,0.01,128,150.9431007691368,1024,1226135,sharded,6.787600415045606,977,150.0
memo,1000,1000,1000,1000,0.01,128,302.2460240716828,1024,1226135,sharded,3.3897599036269743,977,300.0
memo,1000,1000,1000,1000,0.01,128,593.2388136229372,1024,1226135,sharded,1.7270303795059214,977,600.0
memo,1000,1000,1000,1000,0.01,128,4.904720906370385,1024,1226135,sharded,208.88883852660433,977,4.6875
memo,1000,1000,1000,1000,0.01,128,37.738112769936684,1024,1226135,sharded,27.148719907505402,977,37.5
memo,1000,1000,1000,1000,0.01,128,74.5463674662714,1024,1226135,sharded,13.74368045354348,977,75.0
memo,1000,1000,1000,1000,0.01,128,9.693000372138743,1024,1226135,sharded,105.6991038991161,977,9.375
memo,1000,1000,1000,1000,0.01,128,1198.4520754292653,1024,1226135,sharded,0.8548872953988506,977,1200.0
memo,1000,1000,1000,1000,0.01,128,19.18227050010142,1024,1226135,sharded,53.41085422726402,977,18.75
memo,1000,1000,1000,1000,0.01,256,37.5414412076804,262144,6044,sharded,6659.334110722783,4,37.5
memo,1000,1000,1000,1000,0.01,256,10.093361730019204,262144,6044,sharded,24768.853696827166,4,9.375
memo,1000,1000,1000,1000,0.01,256,325.98853322644766,262144,6044,sharded,766.9012082285024,4,300.0
memo,1000,1000,1000,1000,0.01,256,584.9846930679582,262144,6044,sharded,427.36331901073714,4,600.0
memo,1000,1000,1000,1000,0.01,256,5.375017291554115,262144,6044,sharded,46511.6643239143,4,4.6875
memo,1000,1000,1000,1000,0.01,256,83.60857808229815,262144,6044,sharded,2990.135769967495,4,75.0
memo,1000,1000,1000,1000,0.01,256,20.65732236000981,262144,6044,sharded,12102.294558948892,4,18.75
memo,1000,1000,1000,1000,0.01,256,157.86513108449117,262144,6044,sharded,1583.6366034890675,4,150.0
memo,1000,1000,1000,1000,0.01,256,1084.3750094147977,262144,6044,sharded,230.5484706208026,4,1200.0
memo,1000,1000,1000,1000,0.01,256,10.069046891818275,131072,12088,sharded,12414.38254712778,8,9.375
memo,1000,1000,1000,1000,0.01,256,34.25359828524742,131072,12088,sharded,3649.2808422359617,8,37.5
memo,1000,1000,1000,1000,0.01,256,1135.9320180558263,131072,12088,sharded,110.04267686189714,8,1200.0
memo,1000,1000,1000,1000,0.01,256,593.7260235866374,131072,12088,sharded,210.53650174348414,8,600.0
memo,1000,1000,1000,1000,0.01,256,17.987694720200057,131072,12088,sharded,6949.250693009857,8,18.75
memo,1000,1000,1000,1000,0.01,256,5.5764578207090505,131072,12088,sharded,22415.84246110303,8,4.6875
memo,1000,1000,1000,1000,0.01,256,80.18807542390428,131072,12088,sharded,1558.847738135599,8,75.0
memo,1000,1000,1000,1000,0.01,256,274.7312536785838,131072,12088,sharded,454.9937377938163,8,300.0
memo,1000,1000,1000,1000,0.01,256,148.09634129884114,131072,12088,sharded,844.0519117738538,8,150.0
memo,1000,1000,1000,1000,0.01,256,9.303602104813788,65536,24176,sharded,6717.9356227693015,16,9.375
memo,1000,1000,1000,1000,0.01,256,37.623207069553644,65536,24176,sharded,1661.2353084216088,16,37.5
memo,1000,1000,1000,1000,0.01,256,1132.5418497436096,65536,24176,sharded,55.18648164228923,16,1200.0
memo,1000,1000,1000,1000,0.01,256,565.0075756719328,65536,24176,sharded,110.61975571862192,16,600.0
memo,1000,1000,1000,1000,0.01,256,5.027040823253093,65536,24176,sharded,12432.9605025078,16,4.6875
memo,1000,1000,1000,1000,0.01,256,151.63094579146423,65536,24176,sharded,412.19158578590344,16,150.0
memo,1000,1000,1000,1000,0.01,256,75.8278463603762,65536,24176,sharded,824.2486500666313,16,75.0
memo,1000,1000,1000,1000,0.01,256,18.724919198920485,65536,24176,sharded,3337.851519466277,16,18.75
memo,1000,1000,1000,1000,0.01,256,305.28458924424586,65536,24176,sharded,204.73028184857205,16,300.0
memo,1000,1000,1000,1000,0.01,256,10.127741786730278,32768,46841,sharded,3185.217908931682,31,9.375
memo,1000,1000,1000,1000,0.01,256,1166.8474044469283,32768,46841,sharded,27.64634380912853,31,1200.0
memo,1000,1000,1000,1000,0.01,256,583.496842003916,32768,46841,sharded,55.285756826619696,31,600.0
memo,1000,1000,1000,1000,0.01,256,38.25380457837531,32768,46841,sharded,843.2903569117129,31,37.5
memo,1000,1000,1000,1000,0.01,256,18.82890435152406,32768,46841,sharded,1713.273587983249,31,18.75
memo,1000,1000,1000,1000,0.01,256,78.1278616045297,32768,46841,sharded,412.90090185008614,31,75.0
memo,1000,1000,1000,1000,0.01,256,5.039656507729778,32768,46841,sharded,6401.044290746875,31,4.6875
memo,1000,1000,1000,1000,0.01,256,304.7869786896911,32768,46841,sharded,105.8413474709907,31,300.0
memo,1000,1000,1000,1000,0.01,256,153.84173784212274,32768,46841,sharded,209.689938300322,31,150.0
memo,1000,1000,1000,1000,0.01,256,38.81351952480961,16384,93682,sharded,415.57767642674605,62,37.5
memo,1000,1000,1000,1000,0.01,256,566.5673264186318,16384,93682,sharded,28.469753736109688,62,600.0
memo,1000,1000,1000,1000,0.01,256,10.006606334916155,16384,93682,sharded,1611.9383253622989,62,9.375
memo,1000,1000,1000,1000,0.01,256,1222.1032141748478,16384,93682,sharded,13.198584269296237,62,1200.0
memo,1000,1000,1000,1000,0.01,256,18.642440803597108,16384,93682,sharded,865.2317809668026,62,18.75
memo,1000,1000,1000,1000,0.01,256,162.42395800554092,16384,93682,sharded,99.30820832179361,62,150.0
memo,1000,1000,1000,1000,0.01,256,4.916057849359741,16384,93682,sharded,3281.0908155129346,62,4.6875
memo,1000,1000,1000,1000,0.01,256,298.3692388316672,16384,93682,sharded,54.06064083960309,62,300.0
memo,1000,1000,1000,1000,0.01,256,76.74256260526542,16384,93682,sharded,210.18365442174863,62,75.0
memo,1000,1000,1000,1000,0.01,256,38.61755366166055,8192,185853,sharded,210.55402349024334,123,37.5
memo,1000,1000,1000,1000,0.01,256,9.671377924904144,8192,185853,sharded,840.7365903751091,123,9.375
memo,1000,1000,1000,1000,0.01,256,622.2063844331592,8192,185853,sharded,13.068141864568883,123,600.0
memo,1000,1000,1000,1000,0.01,256,1200.8575975842703,8192,185853,sharded,6.771062045300012,123,1200.0
memo,1000,1000,1000,1000,0.01,256,74.42691460425748,8192,185853,sharded,109.24920566770186,123,75.0
memo,1000,1000,1000,1000,0.01,256,5.295102901366379,8192,185853,sharded,1535.585134467324,123,4.6875
memo,1000,1000,1000,1000,0.01,256,18.611188227172672,8192,185853,sharded,436.8921103565802,123,18.75
memo,1000,1000,1000,1000,0.01,256,143.8573077222389,8192,185853,sharded,56.521850919889175,123,150.0
memo,1000,1000,1000,1000,0.01,256,305.0105546718203,8192,185853,sharded,26.65836042808991,123,300.0
memo,1000,1000,1000,1000,0.01,256,9.706422326533493,4096,370195,sharded,420.6114792574945,245,9.375
memo,1000,1000,1000,1000,0.01,256,1194.2548987737177,4096,370195,sharded,3.418560524435231,245,1200.0
memo,1000,1000,1000,1000,0.01,256,74.95336754618296,4096,370195,sharded,54.46896899656558,245,75.0
memo,1000,1000,1000,1000,0.01,256,38.71303817116961,4096,370195,sharded,105.45885432731664,245,37.5
memo,1000,1000,1000,1000,0.01,256,19.30540397308759,4096,370195,sharded,211.47615759569487,245,18.75
memo,1000,1000,1000,1000,0.01,256,300.41246213447073,4096,370195,sharded,13.590090850604444,245,300.0
memo,1000,1000,1000,1000,0.01,256,148.51965320718918,4096,370195,sharded,27.48883777264033,245,150.0
memo,1000,1000,1000,1000,0.01,256,596.9479164155811,4096,370195,sharded,6.839177323166988,245,600.0
memo,1000,1000,1000,1000,0.01,256,5.046545994762519,4096,370195,sharded,808.9954311916157,245,4.6875
memo,1000,1000,1000,1000,0.01,256,19.20837405590111,2048,738879,sharded,106.5155108442177,489,18.75
memo,1000,1000,1000,1000,0.01,256,150.5929570860374,2048,738879,sharded,13.586224845045054,489,150.0
memo,1000,1000,1000,1000,0.01,256,301.07138202466336,2048,738879,sharded,6.795696626136057,489,300.0
memo,1000,1000,1000,1000,0.01,256,603.6875203430584,2048,738879,sharded,3.389153669912618,489,600.0
memo,1000,1000,1000,1000,0.01,256,1204.9953488844512,2048,738879,sharded,1.6979233794929094,489,1200.0
memo,1000,1000,1000,1000,0.01,256,74.91256185850641,2048,738879,sharded,27.311704796794373,489,75.0
memo,1000,1000,1000,1000,0.01,256,37.610274426679204,2048,738879,sharded,54.399756615436516,489,37.5
memo,1000,1000,1000,1000,0.01,256,5.014172337496819,2048,738879,sharded,408.0413749944076,489,4.6875
memo,1000,1000,1000,1000,0.01,256,9.543071938978729,2048,738879,sharded,214.39530039528134,489,9.375
memo,1000,1000,1000,1000,0.01,256,19.396795294999563,1024,1476247,sharded,52.82014053594656,977,18.75
memo,1000,1000,1000,1000,0.01,256,1204.334405053329,1024,1476247,sharded,0.8507117700282724,977,1200.0
memo,1000,1000,1000,1000,0.01,256,37.75804521125016,1024,1476247,sharded,27.13438812037858,977,37.5
memo,1000,1000,1000,1000,0.01,256,150.9789571480502,1024,1476247,sharded,6.785988410452438,977,150.0
memo,1000,1000,1000,1000,0.01,256,300.49746641955755,1024,1476247,sharded,3.4094844979437826,977,300.0
memo,1000,1000,1000,1000,0.01,256,598.3766497780177,1024,1476247,sharded,1.712201593777,977,600.0
memo,1000,1000,1000,1000,0.01,256,5.064794619725943,1024,1476247,sharded,202.28687051565026,977,4.6875
memo,1000,1000,1000,1000,0.01,256,75.09686464134309,1024,1476247,sharded,13.642932475569998,977,75.0
memo,1000,1000,1000,1000,0.01,256,9.758331654702518,1024,1476247,sharded,104.99145649913832,977,9.375
memo,1000,1000,1000,1000,0.01,256,38.12048625484327,524288,3022,sharded,13116.333214046399,2,37.5
memo,1000,1000,1000,1000,0.01,256,158.8963895893026,524288,3022,sharded,3146.710893131971,2,150.0
memo,1000,1000,1000,1000,0.01,256,23.53293685588398,524288,3022,sharded,21246.8593725472,2,18.75
memo,1000,1000,1000,1000,0.01,256,60.53495367506689,524288,3022,sharded,8259.707320234396,2,75.0
memo,1000,1000,1000,1000,0.01,256,237.3083076110177,524288,3022,sharded,2106.9679567205594,2,300.0
memo,1000,1000,1000,1000,0.01,256,5.6200886360254865,524288,3022,sharded,88966.7463240579,2,4.6875
memo,1000,1000,1000,1000,0.01,256,3.0101094016289327,524288,3022,sharded,166107.25169305224,2,2.34375
memo,1000,1000,1000,1000,0.01,256,1269.7489047195597,524288,3022,sharded,393.7794300444241,2,1200.0
memo,1000,1000,1000,1000,0.01,256,588.5004906176046,524288,3022,sharded,849.6186629772758,2,600.0
memo,1000,1000,1000,1000,0.01,256,2.0589251378356,524288,3022,sharded,242845.64349222288,2,1.171875
memo,1000,1000,1000,1000,0.01,256,1.2727510470763126,524288,3022,sharded,392850.59018303093,2,0.5859375
memo,1000,1000,1000,1000,0.01,256,10.41180831929826,524288,3022,sharded,48022.49375579163,2,9.375
memo,1000,1000,1000,1000,0.01,128,39.805947780885774,524288,2510,sharded,12560.962064068553,2,37.5
memo,1000,1000,1000,1000,0.01,128,19.685224088257755,524288,2510,sharded,25399.812456199106,2,18.75
memo,1000,1000,1000,1000,0.01,128,370.3503020908125,524288,2510,sharded,1350.0758529890338,2,300.0
memo,1000,1000,1000,1000,0.01,128,2.597833088101792,524288,2510,sharded,192468.4854812382,2,1.171875
memo,1000,1000,1000,1000,0.01,128,1220.6939094316738,524288,2510,sharded,409.6039114611366,2,1200.0
memo,1000,1000,1000,1000,0.01,128,1.6530778402374564,524288,2510,sharded,302466.70049619523,2,0.5859375
memo,1000,1000,1000,1000,0.01,128,8.79763301997014,524288,2510,sharded,56833.582267528705,2,9.375
memo,1000,1000,1000,1000,0.01,128,129.77268825067134,524288,2510,sharded,3852.8985315784535,2,150.0
memo,1000,1000,1000,1000,0.01,128,579.3132422947397,524288,2510,sharded,863.0926474586133,2,600.0
memo,1000,1000,1000,1000,0.01,128,3.2713283777921607,524288,2510,sharded,152843.41474072795,2,2.34375
memo,1000,1000,1000,1000,0.01,128,5.7756957705784995,524288,2510,sharded,86569.82982847093,2,4.6875
memo,1000,1000,1000,1000,0.01,128,91.29840497946054,524288,2510,sharded,5476.557888524838,2,75.0
memo,1000,1000,1000,1000,0.01,64,162.99233672749295,524288,2254,sharded,3067.6350191601473,2,150.0
memo,1000,1000,1000,1000,0.01,64,76.33442899253482,524288,2254,sharded,6550.137422903863,2,75.0
memo,1000,1000,1000,1000,0.01,64,11.328229571318301,524288,2254,sharded,44137.61187060877,2,9.375
memo,1000,1000,1000,1000,0.01,64,2.459232158303639,524288,2254,sharded,203315.90017304308,2,0.5859375
memo,1000,1000,1000,1000,0.01,64,460.8548882467415,524288,2254,sharded,1084.9423815426683,2,600.0
memo,1000,1000,1000,1000,0.01,64,1261.9614436184736,524288,2254,sharded,396.20941077750103,2,1200.0
memo,1000,1000,1000,1000,0.01,64,31.711738583329847,524288,2254,sharded,15767.063628067348,2,37.5
memo,1000,1000,1000,1000,0.01,64,267.4284936021714,524288,2254,sharded,1869.6624030788776,2,300.0
memo,1000,1000,1000,1000,0.01,64,18.744805389693692,524288,2254,sharded,26674.10995234507,2,18.75
memo,1000,1000,1000,1000,0.01,64,4.743037847871663,524288,2254,sharded,105417.88112113943,2,2.34375
memo,1000,1000,1000,1000,0.01,64,6.101716820466173,524288,2254,sharded,81944.3141515374,2,4.6875
memo,1000,1000,1000,1000,0.01,64,3.216871595834139,524288,2254,sharded,155430.82311631684,2,1.171875
memo,1000,1000,1000,1000,0.01,32,64.0945736900019,524288,2126,sharded,7800.987996554771,2,75.0
memo,1000,1000,1000,1000,0.01,32,14.006499615332476,524288,2126,sharded,35697.78415248479,2,9.375
memo,1000,1000,1000,1000,0.01,32,6.803628090575183,524288,2126,sharded,73490.34858219736,2,4.6875
memo,1000,1000,1000,1000,0.01,32,31.71361498022589,524288,2126,sharded,15766.130739487164,2,37.5
memo,1000,1000,1000,1000,0.01,32,5.769263783436458,524288,2126,sharded,86666.34405511178,2,2.34375
memo,1000,1000,1000,1000,0.01,32,949.0781153687512,524288,2126,sharded,526.8280786410627,2,1200.0
memo,1000,1000,1000,1000,0.01,32,558.455022563287,524288,2126,sharded,895.3290413702696,2,600.0
memo,1000,1000,1000,1000,0.01,32,5.165850572839784,524288,2126,sharded,96789.67537869338,2,1.171875
memo,1000,1000,1000,1000,0.01,32,18.218448022623164,524288,2126,sharded,27444.763647216965,2,18.75
memo,1000,1000,1000,1000,0.01,32,283.6461597073694,524288,2126,sharded,1762.763157152695,2,300.0
memo,1000,1000,1000,1000,0.01,32,102.70630022724986,524288,2126,sharded,4868.26026148044,2,150.0
memo,1000,1000,1000,1000,0.01,32,4.054156383604019,524288,2126,sharded,123330.46698004153,2,0.5859375
memo,1000,1000,1000,1000,0.01,16,270.9746927041041,524288,2062,sharded,1845.1944534391832,2,300.0
memo,1000,1000,1000,1000,0.01,16,30.008849962406096,524288,2062,sharded,16661.78479436505,2,37.5
memo,1000,1000,1000,1000,0.01,16,7.471010586534806,524288,2062,sharded,66925.4840705439,2,1.171875
memo,1000,1000,1000,1000,0.01,16,128.14086808998945,524288,2062,sharded,3901.9635769040087,2,75.0
memo,1000,1000,1000,1000,0.01,16,13.52298500221363,524288,2062,sharded,36974.159175518784,2,9.375
memo,1000,1000,1000,1000,0.01,16,1393.3293774097745,524288,2062,sharded,358.8534111937777,2,1200.0
memo,1000,1000,1000,1000,0.01,16,23.001049341501073,524288,2062,sharded,21738.182140144454,2,18.75
memo,1000,1000,1000,1000,0.01,16,7.167096345059903,524288,2062,sharded,69763.39872208331,2,0.5859375
memo,1000,1000,1000,1000,0.01,16,603.6863631120829,524288,2062,sharded,828.2463056187469,2,600.0
memo,1000,1000,1000,1000,0.01,16,150.733343938893,524288,2062,sharded,3317.12272105301,2,150.0
memo,1000,1000,1000,1000,0.01,16,11.00720622199199,524288,2062,sharded,45424.87802227386,2,4.6875
memo,1000,1000,1000,1000,0.01,16,8.238510086533958,524288,2062,sharded,60690.70678413851,2,2.34375
memo,1000,1000,1000,1000,0.01,8,96.34455392220192,524288,2030,sharded,5189.717318155316,2,75.0
memo,1000,1000,1000,1000,0.01,8,242.30703729549612,524288,2030,sharded,2063.5017685856283,2,300.0
memo,1000,1000,1000,1000,0.01,8,30.82450039977759,524288,2030,sharded,16220.895505693506,2,18.75
memo,1000,1000,1000,1000,0.01,8,46.446292025810244,524288,2030,sharded,10765.143527973105,2,37.5
memo,1000,1000,1000,1000,0.01,8,22.19682599619633,524288,2030,sharded,22525.788150327466,2,9.375
memo,1000,1000,1000,1000,0.01,8,17.33599064516285,524288,2030,sharded,28841.789905990296,2,4.6875
memo,1000,1000,1000,1000,0.01,8,850.6811831133738,524288,2030,sharded,587.7654401265424,2,600.0
memo,1000,1000,1000,1000,0.01,8,15.193932552334122,524288,2030,sharded,32907.93863127876,2,2.34375
memo,1000,1000,1000,1000,0.01,8,1534.1326382739103,524288,2030,sharded,325.9177124101624,2,1200.0
memo,1000,1000,1000,1000,0.01,8,13.427202829723996,524288,2030,sharded,37237.91219516998,2,0.5859375
memo,1000,1000,1000,1000,0.01,8,158.01619613142108,524288,2030,sharded,3164.2389339897304,2,150.0
memo,1000,1000,1000,1000,0.01,8,14.105803432940064,524288,2030,sharded,35446.47438035262,2,1.171875
memo,1000,1000,1000,1000,0.01,4,212.31064005360824,524288,2014,sharded,2355.0444757443634,2,150.0
memo,1000,1000,1000,1000,0.01,4,29.186949849354363,524288,2014,sharded,17130.97814539399,2,4.6875
memo,1000,1000,1000,1000,0.01,4,27.848190232898318,524288,2014,sharded,17954.52400383729,2,2.34375
memo,1000,1000,1000,1000,0.01,4,37.69110420550145,524288,2014,sharded,13265.756218599165,2,9.375
memo,1000,1000,1000,1000,0.01,4,566.9999287805703,524288,2014,sharded,881.8360896011701,2,600.0
memo,1000,1000,1000,1000,0.01,4,66.165449902588,524288,2014,sharded,7556.829141736751,2,37.5
memo,1000,1000,1000,1000,0.01,4,1144.4687276554932,524288,2014,sharded,436.8848076996209,2,1200.0
memo,1000,1000,1000,1000,0.01,4,171.9378105710504,524288,2014,sharded,2908.034005663827,2,75.0
memo,1000,1000,1000,1000,0.01,4,39.509432256415295,524288,2014,sharded,12655.2312054247,2,18.75
memo,1000,1000,1000,1000,0.01,4,490.67105434201056,524288,2014,sharded,1019.0146648664672,2,300.0
memo,1000,1000,1000,1000,0.01,4,26.186296634207434,524288,2014,sharded,19093.994350726305,2,1.171875
memo,1000,1000,1000,1000,0.01,4,25.782204774359663,524288,2014,sharded,19393.259978186572,2,0.5859375
memo,1000,1000,1000,1000,0.01,2,474.0192018732788,524288,2006,sharded,1054.8116996612027,2,150.0
memo,1000,1000,1000,1000,0.01,2,61.163070829378654,524288,2006,sharded,8174.883850989262,2,9.375
memo,1000,1000,1000,1000,0.01,2,727.6829510027766,524288,2006,sharded,687.1138032174292,2,1200.0
memo,1000,1000,1000,1000,0.01,2,192.1008139046379,524288,2006,sharded,2602.805213767647,2,75.0
memo,1000,1000,1000,1000,0.01,2,52.34582048768901,524288,2006,sharded,9551.880080236646,2,2.34375
memo,1000,1000,1000,1000,0.01,2,51.58315401659924,524288,2006,sharded,9693.106393593183,2,0.5859375
memo,1000,1000,1000,1000,0.01,2,51.32148850859009,524288,2006,sharded,9742.52724404731,2,1.171875
memo,1000,1000,1000,1000,0.01,2,550.4367101358412,524288,2006,sharded,908.3714635904385,2,600.0
memo,1000,1000,1000,1000,0.01,2,58.419865705336036,524288,2006,sharded,8558.749561697987,2,4.6875
memo,1000,1000,1000,1000,0.01,2,62.11433967107922,524288,2006,sharded,8049.687119716789,2,18.75
memo,1000,1000,1000,1000,0.01,2,426.9586561400397,524288,2006,sharded,1171.0759175614485,2,300.0
memo,1000,1000,1000,1000,0.01,2,84.31901055872078,524288,2006,sharded,5929.87271419407,2,37.5
memo,1000,1000,1000,1000,0.01,2,29.034329575209416,262144,4012,sharded,8610.531176633749,4,2.34375
memo,1000,1000,1000,1000,0.01,2,13.55146894784719,131072,8024,sharded,9224.166065027059,8,1.171875
memo,1000,1000,1000,1000,0.01,2,25.96708213360345,262144,4012,sharded,9627.612325240001,4,0.5859375
memo,1000,1000,1000,1000,0.01,2,13.532326850760946,131072,8024,sharded,9237.214071057631,8,0.5859375
memo,1000,1000,1000,1000,0.01,2,14.029536019562217,131072,8024,sharded,8909.845616113296,8,2.34375
memo,1000,1000,1000,1000,0.01,2,7.714409313953416,65536,16048,sharded,8101.851672162572,16,1.171875
memo,1000,1000,1000,1000,0.01,2,8.059299813888833,65536,16048,sharded,7755.14020365518,16,2.34375
memo,1000,1000,1000,1000,0.01,2,7.206121365616796,65536,16048,sharded,8673.320476978995,16,0.5859375
memo,1000,1000,1000,1000,0.01,2,4.568698157991887,32768,31093,sharded,7060.887675343406,31,1.171875
memo,1000,1000,1000,1000,0.01,2,4.25713760349575,32768,31093,sharded,7577.641955862429,31,0.5859375
memo,1000,1000,1000,1000,0.01,2,6.256221993392301,32768,31093,sharded,5156.317111221505,31,2.34375
memo,1000,1000,1000,1000,0.01,2,27.14384984403144,262144,4012,sharded,9210.226310435171,4,1.171875
memo,1000,1000,1000,1000,0.01,4,7.6629762030262984,131072,8056,sharded,16312.33044292034,8,1.171875
memo,1000,1000,1000,1000,0.01,4,7.075404590807658,131072,8056,sharded,17666.97556241531,8,0.5859375
memo,1000,1000,1000,1000,0.01,4,16.734552899855597,262144,4028,sharded,14939.20999838348,4,2.34375
memo,1000,1000,1000,1000,0.01,4,8.169469453624693,131072,8056,sharded,15300.99362138365,8,2.34375
memo,1000,1000,1000,1000,0.01,4,13.475390360653245,262144,4028,sharded,18552.412457747956,4,0.5859375
memo,1000,1000,1000,1000,0.01,4,4.714515470388318,65536,16112,sharded,13257.141776830782,16,1.171875
memo,1000,1000,1000,1000,0.01,4,5.667329446688592,65536,16112,sharded,11028.29835250167,16,2.34375
memo,1000,1000,1000,1000,0.01,4,4.1003897263943205,65536,16112,sharded,15242.697443533076,16,0.5859375
memo,1000,1000,1000,1000,0.01,4,2.391517421067669,32768,31217,sharded,13488.952341282673,31,0.5859375
memo,1000,1000,1000,1000,0.01,4,2.991695041313068,32768,31217,sharded,10782.871940707695,31,1.171875
memo,1000,1000,1000,1000,0.01,4,4.323792838732231,32768,31217,sharded,7460.825649914263,31,2.34375
memo,1000,1000,1000,1000,0.01,4,14.101947044486499,262144,4028,sharded,17728.1193307093,4,1.171875
memo,1000,1000,1000,1000,0.01,8,4.911804518799448,131072,8120,sharded,25449.099108397124,8,1.171875
memo,1000,1000,1000,1000,0.01,8,7.71227517930334,262144,4060,sharded,32415.985450169443,4,1.171875
memo,1000,1000,1000,1000,0.01,8,8.684919316475556,262144,4060,sharded,28785.6445051528,4,2.34375
memo,1000,1000,1000,1000,0.01,8,4.021470519473724,131072,8120,sharded,31083.40578270817,8,0.5859375
memo,1000,1000,1000,1000,0.01,8,3.0285387034008755,65536,16240,sharded,20637.345637952374,16,1.171875
memo,1000,1000,1000,1000,0.01,8,6.915191670333434,262144,4060,sharded,36152.43248752142,4,0.5859375
memo,1000,1000,1000,1000,0.01,8,4.219734536559008,65536,16240,sharded,14811.595245744198,16,2.34375
memo,1000,1000,1000,1000,0.01,8,5.8526681892688925,131072,8120,sharded,21357.950930687384,8,2.34375
memo,1000,1000,1000,1000,0.01,8,1.6449870597575844,32768,31465,sharded,19610.527830463863,31,0.5859375
memo,1000,1000,1000,1000,0.01,8,2.292225600584081,32768,31465,sharded,14073.250254211067,31,1.171875
memo,1000,1000,1000,1000,0.01,8,3.4659685524577335,32768,31465,sharded,9307.373690177885,31,2.34375
